urb/no urb,State,County,Fips,Difference in Urban Land 2010-2060,Difference in Urban Tree Cover 2010-2060,Urban Tree Cover Change Index,Difference in Temperature Celsius 2010-2060,Temperature Change Index,Difference in Precipitation mm/year 2010-2060,Absolute Precipitation Change Index,Difference in Aridity 2010-2060,Aridity Change Index,Flood Risk Index,Difference in Sea Level Rise % inundation 2010-2060,Sea Level Rise Index,Wildfire Change Index,Hurricane Threat Index,Tornado Risk Index,Ice Storm Risk Index,Pest Index,CTI
0,Texas,Bowie County,48037,16.36283291,-6.121458567,0.175305128,2.561311094,0.730422826,122.1782241,0.365309789,0.192928481,0.476220106,0.07180493,0,0,0.031872608,0.19243904,0.363095238,0.206896552,0.222222222,0.584794512
0,Texas,Brazoria County,48039,22.91826264,-6.561757256,0.187914315,2.250259811,0.641718663,-46.58244553,0.13928033,0.209295974,0.516621238,0.204663846,0.003333092,0.006896466,0.003369171,0.662212269,0.25,0.068965517,0.166666667,0.587367408
0,Texas,Brazos County,48041,27.38269426,-3.844613417,0.110101284,2.398225286,0.683914771,-28.95731772,0.086581645,0.178701397,0.441102307,0.065527327,0,0,0.010061373,0.328384673,0.107142857,0.137931034,0.222222222,0.454811352
0,Texas,Brewster County,48043,0.374743495,-12.09566098,0.346393163,2.797407113,0.797751594,48.36745275,0.144617456,0.114383705,0.282342036,0.195538232,0,0,0.007826415,0.034812486,0.023809524,0.137931034,0.166666667,0.443629633
1,Texas,Briscoe County,48045,0.374907805,-999,,-999,,-999,,-999,,,-999,,,0.030962649,0.163043478,0.068965517,0.111111111,
0,Texas,Brooks County,48047,0.375191434,-8.068429891,0.23106211,2.438447687,0.695385209,-18.31718755,0.054767926,0.113828873,0.280972502,0.114009567,0,0,0.00572866,0.341716832,0.029761905,0.034482759,0.111111111,0.395349569
0,Texas,Brown County,48049,3.927815311,-7.79836335,0.223327997,2.579867966,0.735714788,21.0648613,0.062983401,0.172616515,0.426082528,0.219334883,0,0,0.019073202,0.132078949,0.19047619,0.172413793,0.166666667,0.48620035
0,Texas,Burleson County,48051,0.371384599,-7.681930434,0.219993614,2.456742015,0.700602301,-26.53390476,0.079335702,0.176507859,0.43568783,0.047784191,0,0,0.01237914,0.318686383,0.142857143,0.137931034,0.166666667,0.468758848
0,Texas,Burnet County,48053,1.891665332,-6.568513623,0.188107802,2.735445824,0.780081761,-3.702861596,0.011071462,0.164948238,0.407154334,0.143539024,0,0,0.016032616,0.185984848,0.126728111,0,0.166666667,0.420910157
0,Texas,Caldwell County,48055,9.308203153,-11.02641605,0.315772336,2.558833392,0.729716246,-47.46558082,0.141920882,0.172883318,0.426741099,0.04358111,0,0,0.013728985,0.293246813,0.125,0,0.166666667,0.467636272
0,Texas,Calhoun County,48057,1.565877637,-11.31203394,0.323951805,2.148976397,0.612835128,-43.09307126,0.128847189,0.172648461,0.426161383,0.094795509,0.011414538,0.023617703,0.000970623,0.600857654,0.101190476,0.034482759,0.111111111,0.508585464
0,Texas,Callahan County,48059,0.37495788,-10.61806599,0.304078088,2.684641985,0.765593758,-2.896230923,0.008659657,0.173859159,0.429149841,0.027903208,0,0,0.030815269,0.111420004,0.238095238,0.137931034,0.166666667,0.460342102
0,Texas,Cameron County,48061,28.2672929,-8.700643421,0.249167317,2.189575596,0.62441302,-86.96447645,0.260021577,0.113684264,0.280615552,0.240015317,0.005235881,0.010833507,0.006996835,0.488284954,0.130952381,0.172413793,0.111111111,0.532049711
0,Texas,Camp County,48063,4.963712836,-4.803077977,0.137549603,2.578321192,0.735273687,109.4764284,0.327331742,0.199175093,0.491639096,0.015473276,0,0,0.053609988,0.200678829,0.047619048,0.206896552,0.222222222,0.504433388
0,Texas,Carson County,48065,0.373734895,-7.648502442,0.21903631,2.933228453,0.836484494,-63.34399282,0.189396931,0.099834808,0.246429881,0,0,0,0.076677285,0.023801852,0.258894362,0.068965517,0.111111111,0.422008714
0,Texas,Cass County,48067,1.632810427,-12.14818031,0.347897201,2.538009135,0.723777681,119.5279064,0.357385406,0.193253417,0.477022169,0.070431007,0,0,0.064880977,0.211131566,0.380952381,0.206896552,0.222222222,0.630711788
0,Texas,Castro County,48069,0.3733499,-8.854960053,0.253586606,2.858686565,0.815226984,-94.91215444,0.283784933,0.115761844,0.285743801,0.133732762,0,0,0.000419682,0.025823681,0.154040404,0.103448276,0.111111111,0.44954194
0,Texas,Chambers County,48071,10.54670864,-6.894364134,0.197439445,2.36701003,0.675012949,-54.733586,0.163652033,0.229545179,0.566603899,0.081789364,0.012979499,0.026855748,0.006499475,0.68403557,0.130952381,0.034482759,0.222222222,0.575481432
0,Texas,Cherokee County,48073,1.900364194,-9.31765271,0.266837107,2.749648092,0.784131898,55.78281875,0.166789212,0.199559671,0.492588378,0.020092449,0,0,0.059764597,0.267317454,0.31547619,0.137931034,0.222222222,0.564074299
0,Texas,Childress County,48075,0.366783636,-8.018323118,0.229627162,2.953682196,0.842317398,-107.6111851,0.321754712,0.121435951,0.299749633,0,0,0,0.002565303,0.047165583,0.095238095,0.103448276,0.111111111,0.426494989
0,Texas,Clay County,48077,0.374496147,-9.361248227,0.268085587,2.913914817,0.830976721,-9.612450361,0.028740983,0.168998531,0.417151983,0.018138038,0,0,0.016820714,0.098029259,0.172991071,0.137931034,0.111111111,0.436001569
1,Texas,Cochran County,48079,0.375172322,-999,,-999,,-999,,-999,,,-999,,,0.028998191,0.074801587,0.034482759,0.111111111,
1,Texas,Coke County,48081,0.371211119,-999,,-999,,-999,,-999,,,-999,,,0.084916994,0.041666667,0.137931034,0.111111111,
0,Texas,Coleman County,48083,0.373120864,-8.240130471,0.235979237,2.556572606,0.729071526,8.384783297,0.025070289,0.17848616,0.440571022,0.063934853,0,0,0.007389372,0.121440719,0.220673635,0.137931034,0.166666667,0.445862654
0,Texas,Collin County,48085,35.42421556,-6.374250843,0.182544543,2.65000771,0.755716916,59.12731639,0.176789175,0.20526999,0.506683595,0.053833778,0,0,0.007941059,0.150290418,0.261904762,0.172413793,0.166666667,0.503723551
1,Texas,Collingsworth County,48087,0.374939299,-999,,-999,,-999,,-999,,,-999,,,0.037791246,0.208333333,0.103448276,0.111111111,
0,Texas,Colorado County,48089,0.373960176,-10.29866405,0.294931118,2.525631786,0.720247966,-59.5806995,0.178144779,0.184357085,0.455062673,0.12514002,0,0,0.001482434,0.421145579,0.113095238,0.172413793,0.166666667,0.546917619
0,Texas,Comal County,48091,20.22195239,-7.791663287,0.223136122,2.506159991,0.71469509,-43.7178014,0.130715117,0.17933078,0.442655861,0.07713739,0,0,0.011685364,0.223491191,0.035714286,0,0.166666667,0.421017454
0,Texas,Comanche County,48093,0.375395962,-10.47304756,0.299925078,2.585935506,0.737445102,30.38014502,0.090835863,0.18529939,0.457388637,0.034635936,0,0,0.017639973,0.142470605,0.220238095,0.103448276,0.166666667,0.47053281
1,Texas,Concho County,48095,0.375222554,-999,,-999,,-999,,-999,,,-999,,,0.121323238,0.022959184,0.172413793,0.166666667,
0,Texas,Cooke County,48097,1.153364118,-8.807526898,0.252228225,2.733401234,0.779498694,57.56283231,0.172111408,0.202759241,0.500486122,0.121672644,0,0,0.020044723,0.115553672,0.279761905,0.172413793,0.111111111,0.521947678
0,Texas,Coryell County,48099,6.534601059,-3.232853594,0.092581826,2.663224748,0.759486089,24.6522407,0.073709574,0.173363627,0.427926681,0.02035851,0,0,0.020054592,0.183368359,0.144432773,0.137931034,0.166666667,0.421142663
1,Texas,Cottle County,48101,0.374862648,-999,,-999,,-999,,-999,,,-999,,,0.055298839,0.092517007,0.068965517,0.111111111,
0,Texas,Crane County,48103,0.375015198,-8.172716431,0.234048647,2.703322549,0.770920994,41.15873556,0.123063575,0.102953632,0.254128314,0,0,0,0.001249055,0.056273499,0.05952381,0.068965517,0.111111111,0.350907792
0,Texas,Crockett County,48105,0.375222208,-11.60129858,0.332235709,2.696684891,0.769028098,31.88758163,0.09534306,0.136479764,0.336883427,0.119301725,0,0,0.005796585,0.078014032,0.023809524,0.137931034,0.111111111,0.417691556
1,Texas,Crosby County,48107,0.375267573,-999,,-999,,-999,,-999,,,-999,,,0.047342241,0.149331662,0.137931034,0.111111111,
1,Texas,Culberson County,48109,0.375198466,-999,,-999,,-999,,-999,,,-999,,,0.022838081,0.017857143,0.137931034,0.166666667,
0,Texas,Dallam County,48111,0.374828083,-9.30634513,0.266513283,2.76776312,0.789297858,-8.568006868,0.025618123,0.091220432,0.225166359,0.122098572,0,0,0.003008377,0.01175277,0.107142857,0.103448276,0.111111111,0.368277421
0,Texas,Dallas County,48113,18.76425093,-8.350872556,0.239150647,2.61975287,0.747088981,56.28968837,0.16830474,0.19331121,0.477164826,0.129098269,0,0,0.004556119,0.163420402,0.595238095,0.172413793,0.166666667,0.590359816
0,Texas,Dawson County,48115,0.374626368,-7.114943055,0.203756341,2.48624823,0.709016746,-19.45816269,0.058179413,0.114825986,0.283433753,0.053033681,0,0,0.000320229,0.049619631,0.125,0.172413793,0.111111111,0.368424494
0,Texas,Deaf Smith County,48117,0.374958315,-7.558709784,0.216464846,2.835256812,0.808545396,-77.64032866,0.232142612,0.103190589,0.254713213,0.042926833,0,0,0.001041371,0.020147941,0.089285714,0.068965517,0.111111111,0.384496917
1,Texas,Delta County,48119,0.372836279,-999,,-999,,-999,,-999,,,-999,,,0.165469589,0.05952381,0.068965517,0.222222222,
0,Texas,Denton County,48121,34.01990746,-6.097640907,0.174623042,2.616701826,0.746218898,59.97885593,0.179335257,0.19285083,0.476028433,0.120690824,0,0,0.009910191,0.137402686,0.267857143,0.206896552,0.166666667,0.514008016
0,Texas,DeWitt County,48123,0.569630872,-7.477483036,0.21413869,2.454829159,0.700056801,-55.54059752,0.166064977,0.157575299,0.388955147,0.050506378,0,0,0.005828533,0.391399248,0.035714286,0,0.166666667,0.439916367
1,Texas,Dickens County,48125,0.373843127,-999,,-999,,-999,,-999,,,-999,,,0.055386997,0.069642857,0.103448276,0.111111111,
0,Texas,Dimmit County,48127,0.373850678,-6.883718561,0.19713458,2.590443786,0.738730752,28.24636804,0.084455924,0.117468562,0.289956623,0.078789216,0,0,0.004104015,0.180107275,0.017857143,0,0.111111111,0.355552362
1,Texas,Donley County,48129,0.373658399,-999,,-999,,-999,,-999,,,-999,,,0.03183348,0.273809524,0.103448276,0.111111111,
0,Texas,Duval County,48131,0.374795174,-15.52898608,0.444716052,2.52090921,0.718901204,-14.67765859,0.043885827,0.124108753,0.306347115,0.077560683,0,0,0.004338116,0.294250494,0.041666667,0.034482759,0.111111111,0.431406685
0,Texas,Eastland County,48133,0.375351632,-6.553515486,0.187678289,2.631264668,0.750371862,23.77749398,0.071094104,0.182745734,0.451085253,0.018000853,0,0,0.011821232,0.123843604,0.160714286,0.137931034,0.111111111,0.420563262
0,Texas,Ector County,48135,16.16944601,-9.446153817,0.270517097,2.656384137,0.757535316,16.81954987,0.050290027,0.098426885,0.242954598,0.109626137,0,0,0.005041797,0.05062168,0.119047619,0.275862069,0.111111111,0.414283926
1,Texas,Edwards County,48137,0.374899916,-999,,-999,,-999,,-999,,,-999,,,0.112469561,0,0,0.111111111,
0,Texas,Ellis County,48139,23.55850599,-7.323622572,0.209732464,2.649084844,0.755453737,59.97503297,0.179323826,0.194491003,0.480076997,0.040152475,0,0,0.016045272,0.184166695,0.208333333,0.172413793,0.166666667,0.499188747
0,Texas,El Paso County,48141,33.22573099,-6.969003417,0.199576951,2.95273627,0.842047643,-19.14924513,0.057255757,0.043627291,0.107688574,0.184735559,0,0,0.000705011,0.016836685,0.023809524,0,0.111111111,0.323496494
0,Texas,Erath County,48143,1.146740878,-10.52785653,0.301494687,2.632073251,0.75060245,40.34097212,0.120618483,0.186405939,0.460120018,0.108657206,0,0,0.028738293,0.141100554,0.172619048,0.206896552,0.166666667,0.508321018
0,Texas,Falls County,48145,0.373688153,-14.02107207,0.401532707,2.528557304,0.721082252,25.42902237,0.076032131,0.179497888,0.443068347,0.014855782,0,0,0.006130194,0.244653642,0.023809524,0.137931034,0.222222222,0.474704367
0,Texas,Fannin County,48147,0.376497896,-11.11478423,0.318303007,2.748864175,0.783908344,66.404616,0.198548116,0.223002291,0.550453589,0.05046255,0,0,0.019582585,0.145266149,0.238095238,0.137931034,0.166666667,0.539006197
0,Texas,Fayette County,48149,0.37545616,-11.99802451,0.343597068,2.562428264,0.730741415,-52.88691155,0.158130523,0.174367629,0.430404936,0.077562194,0,0,0.005461475,0.349077414,0.142857143,0,0.166666667,0.497597598
1,Texas,Fisher County,48151,0.374278121,-999,,-999,,-999,,-999,,,-999,,,0.078799123,0.131316812,0.137931034,0.111111111,
0,Texas,Floyd County,48153,0.3751159,-8.699187193,0.249125614,2.839311332,0.809701645,-99.0857756,0.296263954,0.126735097,0.312829921,0.019689185,0,0,0.00053432,0.040079875,0.169642857,0.068965517,0.111111111,0.431545033
1,Texas,Foard County,48155,0.373938957,-999,,-999,,-999,,-999,,,-999,,,0.066051632,0.125,0.172413793,0.111111111,
0,Texas,Fort Bend County,48157,33.55159116,-6.409990569,0.18356805,2.393998722,0.682709459,-49.92841807,0.149284703,0.194619127,0.480393257,0.173918658,0,0,0.002142394,0.536585348,0.196428571,0.103448276,0.222222222,0.563578816
0,Texas,Franklin County,48159,1.888958107,-8.164822999,0.233822597,2.596228864,0.740380514,99.93644038,0.29880742,0.210481902,0.519548556,0.010926576,0,0,0.019662305,0.183996664,0.077380952,0.24137931,0.222222222,0.526649431
0,Texas,Freestone County,48161,0.961598084,-8.376565066,0.239886424,2.615816868,0.74596653,53.84454774,0.160993831,0.187139969,0.46193188,0.018136043,0,0,0.009903492,0.245440103,0.017857143,0.103448276,0.166666667,0.450211891
0,Texas,Frio County,48163,0.375078176,-6.684570833,0.191431426,2.502657288,0.713696205,-12.50614273,0.037393049,0.136851723,0.337801561,0.05000306,0,0,0.007064759,0.217136237,0.089285714,0,0.111111111,0.366207286
0,Texas,Gaines County,48165,0.37658965,-9.315038476,0.266762242,2.581043864,0.736050126,-5.499320739,0.016442829,0.107063152,0.264272156,0.037299982,0,0,0.007930349,0.039869756,0.101190476,0.172413793,0.111111111,0.365887636
0,Texas,Galveston County,48167,34.59682049,-6.402551249,0.183355005,2.203753945,0.628456335,-48.01883906,0.14357511,0.218707571,0.539852603,0.210351381,0.046836699,0.096909333,0.002469105,0.753981968,0.428571429,0.068965517,0.166666667,0.663187867
0,Texas,Garza County,48169,0.375278182,-8.204256065,0.234951873,2.766938146,0.789062595,-69.28441125,0.207158631,0.118088365,0.29148653,0.02168113,0,0,0.016042031,0.054624447,0.035714286,0.172413793,0.111111111,0.402479185
0,Texas,Gillespie County,48171,0.567148367,-9.256501429,0.265085869,2.690853036,0.767364996,-1.003183293,0.002999493,0.188842088,0.46613335,0.07703866,0,0,0.022011344,0.171326279,0.119047619,0,0.166666667,0.427445057
1,Texas,Glasscock County,48173,0.374868331,-999,,-999,,-999,,-999,,,-999,,,0.0714216,0.05952381,0.137931034,0.111111111,
1,Texas,Goliad County,48175,0.374232736,-999,,-999,,-999,,-999,,,-999,,,0.422826142,0.017857143,0.068965517,0.166666667,
0,Texas,Gonzales County,48177,0.376095788,-13.3836554,0.383278494,2.640903614,0.753120652,-56.33400508,0.168437245,0.169615713,0.418675421,0.074500525,0,0,0.00249057,0.337912375,0.071428571,0,0.166666667,0.491936374
0,Texas,Gray County,48179,1.614712284,-9.373622599,0.268439962,2.95947849,0.843970358,-77.94451235,0.233052114,0.111388448,0.274948613,0.037908153,0,0,0.010508341,0.027992289,0.482142857,0.103448276,0.111111111,0.495377318
0,Texas,Grayson County,48181,12.16436589,-13.44189765,0.384946424,2.736540423,0.780393914,67.25442074,0.201089011,0.211180363,0.52127262,0.02599933,0,0,0.014219045,0.130124126,0.392857143,0.172413793,0.111111111,0.564332392
0,Texas,Gregg County,48183,36.02300126,-9.177079204,0.262811391,2.628544386,0.749596105,84.80597601,0.253567716,0.205271165,0.506686496,0.086500061,0,0,0.06797145,0.237202046,0.31547619,0.206896552,0.222222222,0.599629428
0,Texas,Grimes County,48185,1.610807211,-17.5673037,0.503088991,2.545535606,0.725924045,-42.2491791,0.126323973,0.18155743,0.448152072,0.195218365,0,0,0.017725293,0.36772497,0.053571429,0.103448276,0.222222222,0.570192813
0,Texas,Guadalupe County,48187,20.17302148,-7.117582285,0.203831923,2.489886354,0.71005425,-44.78327925,0.133900868,0.16991309,0.419409457,0.121869024,0,0,0.017615293,0.285284658,0.130952381,0,0.166666667,0.45412667
0,Texas,Hale County,48189,2.711480958,-7.641030226,0.218822322,2.812323053,0.802005253,-109.8084804,0.328324569,0.12067992,0.297883464,0.067486516,0,0,0.001190811,0.03486238,0.427787006,0.103448276,0.166666667,0.506493158
1,Texas,Hall County,48191,0.366807218,-999,,-999,,-999,,-999,,,-999,,,0.038398533,0.171568627,0.068965517,0.111111111,
0,Texas,Hamilton County,48193,0.375756086,-11.42116618,0.327077113,2.640714692,0.753066776,45.22977913,0.135235892,0.178726098,0.44116328,0.091535215,0,0,0.022217507,0.161980698,0.095238095,0.103448276,0.166666667,0.475981037
0,Texas,Hansford County,48195,0.375379305,-10.2702506,0.294117419,2.922740752,0.833493661,-38.10777283,0.113941274,0.090922223,0.224430268,0,0,0,0.000556998,0.016228286,0.163888889,0.206896552,0.111111111,0.40863187
1,Texas,Hardeman County,48197,0.375047621,-999,,-999,,-999,,-999,,,-999,,,0.059033091,0.107142857,0.24137931,0.111111111,
0,Texas,Hardin County,48199,6.664389133,-3.446166914,0.098690651,2.542634946,0.725096848,-43.51060682,0.13009561,0.240485544,0.593608837,0.109754838,0,0,0.037509317,0.533456676,0.113095238,0.068965517,0.277777778,0.554952034
0,Texas,Harris County,48201,23.78935293,-7.601314332,0.217684946,2.431910227,0.693520886,-54.46346166,0.162844368,0.204210717,0.504068911,0.074306277,0.009748837,0.020171218,0.00508125,0.528772785,1,0.068965517,0.277777778,0.729945275
0,Texas,Harrison County,48203,9.320459607,-6.912821857,0.197968034,2.6386009,0.752463975,86.95779172,0.26000159,0.203315067,0.501858108,0.054527533,0,0,0.055100207,0.249123816,0.535714286,0.172413793,0.277777778,0.629569353
0,Texas,Hartley County,48205,0.375000024,-9.25417704,0.265019304,2.777194103,0.791987342,-9.946127786,0.02973867,0.091818771,0.226643286,0.035456201,0,0,0.002485893,0.014493631,0.071428571,0.103448276,0.111111111,0.345350956
0,Texas,Haskell County,48207,0.373929293,-15.07753271,0.431787419,2.966887318,0.846083174,-74.35348126,0.222315022,0.147609506,0.364355819,0.087355635,0,0,0.002070478,0.083918743,0.23517316,0.137931034,0.111111111,0.521385223
0,Texas,Hays County,48209,23.60752506,-8.070910817,0.231133158,2.564136183,0.731228472,-41.83011635,0.125070986,0.179969545,0.444232575,0.072412502,0,0,0.018506789,0.234528891,0.136904762,0,0.166666667,0.448281096
0,Texas,Hemphill County,48211,0.373058758,-8.105103928,0.232112374,2.844546588,0.811194611,-70.5896485,0.211061257,0.098801999,0.24388052,0.064855492,0,0,0.023890863,0.026968254,0.165849673,0.172413793,0.111111111,0.428590653
0,Texas,Henderson County,48213,9.479139625,-15.59575785,0.446628249,2.63044625,0.750138469,66.133995,0.197738966,0.191014021,0.471494498,0.072228572,0,0,0.01892541,0.219709732,0.220238095,0.068965517,0.222222222,0.555000259
0,Texas,Hidalgo County,48215,33.28809822,-8.321975597,0.238323102,2.382975462,0.679565897,-65.56445053,0.196036043,0.104519393,0.257993202,0.034719063,0,0,0.024195213,0.33019334,0.160714286,0.068965517,0.111111111,0.436373803
0,Texas,Hill County,48217,0.376905564,-11.83256991,0.338858812,2.64563846,0.754470913,57.95316116,0.173278481,0.181492471,0.447991728,0.082914201,0,0,0.011442549,0.191058862,0.398809524,0.172413793,0.166666667,0.565036095
0,Texas,Hockley County,48219,0.568681307,-8.248377137,0.236215404,2.631106979,0.750326893,-69.68690145,0.208362067,0.118771868,0.293173674,0.142071666,0,0,0.000619017,0.034355997,0.286885246,0.034482759,0.166666667,0.446758923
0,Texas,Hood County,48221,20.10773764,-13.77465342,0.394475818,2.607391801,0.743563908,52.25673615,0.156246315,0.178512805,0.44063679,0.198895538,0,0,0.021621883,0.145630837,0.148809524,0.172413793,0.166666667,0.534908955
0,Texas,Hopkins County,48223,1.88329215,-10.99123559,0.314764845,2.63543246,0.751560413,90.80213135,0.271496068,0.219659258,0.542201724,0.036489243,0,0,0.017589895,0.179318397,0.196428571,0.172413793,0.222222222,0.558276127
